INFO_TEAM_ID,INFO_TEAM_NAME,INFO_GP,INFO_W,INFO_L,STD_RECORD,STD_CONF_RANK,STD_L10,STD_L10_OFF_RATING,STD_L10_DEF_RATING,STD_L10_NET_RATING,INFO_DREB,INFO_OREB,INFO_AST,INFO_STL,INFO_BLK,INFO_FGA,INFO_FG3A,INFO_OFF_RATING,INFO_DEF_RATING,INFO_NET_RATING,PBP_HIGH_VALUE_AST,PBP_OFF_POSS,PBP_DEF_POSS,PBP_PTS,PBP_OPP_POINTS,PBP_LOOSE_PFD,PBP_OFF_SECONDS,PBP_PACE,PBP_SHOT_QUALITY,FF_EFG_PCT,FF_FTA_RATE,FF_TOV_PCT,FF_OREB_PCT,FF_OPP_EFG_PCT,FF_OPP_FTA_RATE,FF_OPP_TOV_PCT,FF_OPP_OREB_PCT,LOC_RIM_FREQ,LOC_RIM_EFF,LOC_SHORT_MID_FREQ,LOC_SHORT_MID_EFF,LOC_LONG_MID_FREQ,LOC_LONG_MID_EFF,LOC_ALL_MID_FREQ,LOC_ALL_MID_EFF,LOC_CORNER_FREQ,LOC_CORNER_EFF,LOC_ARC_FREQ,LOC_ARC_EFF,LOC_ALL3_FREQ,LOC_ALL3_EFF,OPP_LOC_RIM_FREQ,OPP_LOC_RIM_EFF,OPP_LOC_SHORT_MID_FREQ,OPP_LOC_SHORT_MID_EFF,OPP_LOC_LONG_MID_FREQ,OPP_LOC_LONG_MID_EFF,OPP_LOC_ALL_MID_FREQ,OPP_LOC_ALL_MID_EFF,OPP_LOC_CORNER_FREQ,OPP_LOC_CORNER_EFF,OPP_LOC_ARC_FREQ,OPP_LOC_ARC_EFF,OPP_LOC_ALL3_FREQ,OPP_LOC_ALL3_EFF,MISC_PCT_AST_FGM,MISC_PCT_AST_2PM,MISC_PCT_AST_3PM,MISC_DRIVES,MISC_PASSES,MISC_POTENTIAL_AST,MISC_CS_FG3_PCT,MISC_CS_FG3A,MISC_SEC_PER_TOUCH,MISC_ELBOW_TOUCHES,MISC_POST_TOUCHES,MISC_PAINT_TOUCHES,MISC_DIST_MILES_OFF,MISC_DIST_MILES_DEF
1610612737,Atlanta Hawks,58,27,31,27-31,9,4-6,111.3,116.5,-5.1,31.840626596288097,10.156115971864814,30.19385829473323,9.109484079686702,4.614336795504852,91.1820209298336,38.89174815577286,113.2,114.8,-1.6,23.434551381025905,5829,5873,114.70235031737863,114.93274306146772,1.320981300394579,13.508045977011493,102.27530954115076,0.5520524334163633,0.548,0.232,0.138,0.273,0.549,0.263,0.152,0.309,0.28,0.661,0.236,0.443,0.055,0.42,0.291,0.439,0.116,0.392,0.314,0.355,0.43,0.365,0.307,0.661,0.213,0.456,0.067,0.394,0.279,0.441,0.105,0.395,0.309,0.339,0.414,0.353,0.705,0.597,0.92,50.02573340195574,288.88317035512097,52.135872362326296,0.39,30.00514668039115,2.83,9.641447932750042,3.105163835992452,22.0964144793275,9.466460799451019,8.39434701174868
1610612738,Boston Celtics,55,36,19,36-19,2,8-2,115.6,106.2,9.4,34.23201063223846,13.445378151260504,25.381970970206265,7.974178849439909,5.50598063413708,96.04660045836516,44.537815126050425,120.2,112.6,7.6,19.805194805194805,5236,5267,121.18029029793735,113.17638124169356,1.7761650114591292,15.74946524064171,95.12150943396226,0.5222752338308458,0.552,0.199,0.126,0.338,0.525,0.254,0.137,0.307,0.201,0.719,0.223,0.478,0.111,0.425,0.334,0.46,0.076,0.423,0.39,0.349,0.466,0.361,0.209,0.662,0.256,0.426,0.082,0.397,0.338,0.419,0.1,0.372,0.353,0.351,0.453,0.356,0.565,0.445,0.778,49.7135217723453,296.33307868601986,45.60733384262796,0.377,28.437738731856378,3.27,6.398013750954927,1.7761650114591292,22.288006111535523,10.221543162719634,8.319726599582305
1610612751,Brooklyn Nets,55,15,40,15-40,14,3-7,103.8,115.4,-11.6,31.054836252856056,11.554702495201536,26.698656429942417,8.015993907083017,4.493526275704494,89.78886756238003,42.34165067178503,109.6,117.4,-7.8,22.149712092130518,5210,5252,111.1324376199616,118.1073876618431,1.5163147792706335,15.262898272552782,96.31300345224396,0.5445477683431309,0.522,0.273,0.161,0.3,0.564,0.27,0.142,0.308,0.278,0.66,0.191,0.411,0.058,0.336,0.25,0.393,0.113,0.371,0.36,0.33,0.473,0.34,0.322,0.681,0.228,0.459,0.06,0.378,0.288,0.442,0.107,0.419,0.283,0.35,0.39,0.368,0.672,0.548,0.89,46.199616122840695,307.86948176583496,50.19193857965452,0.353,31.861804222648754,3.06,11.170825335892514,1.9001919385796546,22.571976967370443,9.994241842610366,8.562452399086062
1610612766,Charlotte Hornets,57,26,31,26-31,10,7-3,115.8,113,2.8,34.44283646888567,13.066424021838035,27.35213830755232,6.928364688856729,4.649059334298119,92.08371246587808,43.20291173794358,116.8,115,1.7,22.747952684258415,5495,5528,117.63421292083713,115.12301013024602,2.1110100090991812,15.180218380345769,97.87347391786903,0.541907060722211,0.545,0.254,0.161,0.355,0.546,0.231,0.126,0.276,0.272,0.659,0.217,0.42,0.042,0.341,0.259,0.407,0.11,0.43,0.358,0.35,0.469,0.369,0.293,0.671,0.23,0.441,0.075,0.381,0.305,0.426,0.089,0.385,0.314,0.352,0.402,0.36,0.648,0.519,0.859,54.940855323020934,288.88080072793446,48.35304822565969,0.388,29.790718835304826,3.22,8.717015468607825,1.6014558689717926,23.858052775250226,10.15832575068244,8.216353111432706
1610612741,Chicago Bulls,56,24,32,24-32,12,1-9,106.5,119.2,-12.7,33.63572923935799,10.068409051043677,28.53885283283634,7.257501744591766,4.919748778785764,88.70373618663392,39.27381161199789,113.2,117.4,-4.2,23.9256270829679,5701,5732,114.43606384844765,117.65526866713189,1.245395544641291,13.926135765655147,101.70200148257969,0.5693389768454383,0.551,0.238,0.142,0.278,0.553,0.248,0.123,0.285,0.344,0.625,0.178,0.446,0.032,0.387,0.21,0.437,0.115,0.394,0.33,0.35,0.446,0.361,0.327,0.655,0.198,0.423,0.075,0.399,0.273,0.416,0.106,0.391,0.294,0.366,0.4,0.373,0.684,0.563,0.914,56.77951236625154,320.1017365374496,51.622522364497456,0.373,31.95930538502017,2.65,9.717593404665848,4.350114015085073,20.996316435713034,9.459743904578144,8.271109560362875
1610612739,Cleveland Cavaliers,57,36,21,36-21,3,9-1,123.9,108.1,15.8,32.53940455341506,12.153819015699417,28.664667489857116,8.984238178633976,5.148861646234676,91.7798553536779,40.818486505556535,117.6,113,4.6,22.314341153642616,5669,5710,118.38066678426532,113.0998248686515,1.3053448579996472,13.710919033339213,101.22164566345441,0.5608900800624878,0.557,0.253,0.141,0.31,0.538,0.263,0.155,0.316,0.277,0.679,0.22,0.475,0.054,0.421,0.274,0.464,0.106,0.366,0.343,0.353,0.449,0.356,0.283,0.624,0.213,0.441,0.081,0.412,0.294,0.433,0.109,0.406,0.314,0.35,0.423,0.365,0.654,0.57,0.822,45.3871935085553,287.7403422120303,51.82571882166167,0.366,27.782677720938437,2.83,11.730463926618452,2.187334626918328,26.689010407479273,9.236196860116424,8.381786339754816
1610612742,Dallas Mavericks,55,19,36,19-36,12,0-10,108.3,118.3,-9.9,34.17130544083318,10.04888647474199,24.913996016657613,7.559705512659365,5.4049200933740345,89.26308165851891,31.48651095419156,110.1,113.5,-3.4,18.21473836682962,5523,5569,111.4068441064639,113.84449631890826,1.539018649284809,14.083487235198263,101.7225831104318,0.5344165458687099,0.53,0.283,0.142,0.276,0.532,0.236,0.131,0.303,0.282,0.661,0.262,0.466,0.097,0.395,0.36,0.447,0.11,0.35,0.248,0.331,0.358,0.337,0.297,0.67,0.243,0.437,0.076,0.412,0.319,0.431,0.105,0.343,0.279,0.33,0.384,0.333,0.594,0.496,0.879,52.54390729675901,258.1205866376969,41.680246242983884,0.348,22.578308890095965,3.23,9.016838674633352,2.734021365200072,19.101937352887923,9.422415353974289,8.014006105225354
1610612743,Denver Nuggets,57,36,21,36-21,3,5-5,122.5,115.4,7.2,34.298561151079134,9.866039102099927,29.127443881245473,7.140287769784173,4.190647482014389,89.48225923244027,36.0427226647357,121.1,116.2,4.9,21.741491672700942,5524,5560,121.9044170890659,117.15827338129496,1.719768283852281,15.091545981173063,97.8719646799117,0.5331075,0.575,0.301,0.129,0.286,0.54,0.261,0.121,0.294,0.266,0.682,0.232,0.472,0.097,0.447,0.329,0.464,0.1,0.414,0.305,0.382,0.405,0.389,0.261,0.703,0.237,0.442,0.081,0.387,0.318,0.428,0.119,0.375,0.302,0.334,0.421,0.345,0.657,0.574,0.831,34.84793627805938,286.3685734974656,49.293989862418535,0.402,24.98189717595945,3.24,16.12961622013034,8.399710354815351,24.04055032585083,9.304851556842868,7.9640287769784175
1610612765,Detroit Pistons,54,41,13,41-13,1,8-2,119.6,107.1,12.5,32.4169741697417,13.110492107706593,26.77808727948004,10.571955719557195,6.273062730627306,89.82358402971217,31.847725162488395,116.7,108.4,8.4,21.188486536675953,5385,5420,117.73444753946147,108.91143911439114,1.819870009285051,14.391030640668523,99.66179861644889,0.5365032691909787,0.543,0.298,0.152,0.353,0.515,0.33,0.171,0.308,0.318,0.676,0.268,0.431,0.057,0.429,0.325,0.431,0.1,0.363,0.257,0.34,0.357,0.346,0.237,0.637,0.262,0.43,0.07,0.409,0.331,0.426,0.107,0.363,0.325,0.335,0.432,0.342,0.62,0.537,0.86,44.62395543175487,278.1615598885794,48.6908077994429,0.358,23.342618384401113,3.14,11.550603528319407,5.329619312906221,27.57660167130919,9.441039925719592,8.38929889298893
1610612744,Golden State Warriors,56,29,27,29-27,8,4-6,108,111.9,-3.8,31.337466784765276,10.928277588982294,28.939366839563586,9.849424269264837,4.340124003542958,89.03595063494902,45.32284027901986,114.2,112.7,1.6,24.181720622428905,5591,5645,115.6143802539796,112.9140832595217,1.2877839384725451,14.96712573779288,99.94959229058561,0.5383292898813117,0.553,0.239,0.154,0.294,0.544,0.248,0.159,0.313,0.247,0.689,0.187,0.453,0.055,0.374,0.241,0.435,0.137,0.401,0.375,0.343,0.512,0.358,0.26,0.686,0.262,0.453,0.073,0.433,0.335,0.449,0.101,0.396,0.305,0.334,0.406,0.35,0.705,0.589,0.88,42.282239313181904,339.0448935789662,57.1096404936505,0.367,34.55553568234663,2.76,9.783580754784476,4.042210695761045,25.29064568055804,9.840815596494366,8.023029229406555
1610612745,Houston Rockets,54,34,20,34-20,4,6-4,110,110.3,-0.3,33.64982909229016,16.19084115730983,25.426326882544547,9.172047094568933,5.981769844284086,93.21709139681931,31.71105575780801,116.9,111.9,5,18.566775244299674,5219,5266,118.43264993293734,112.24838587162932,1.7627898064763365,15.89771986970684,95.78987438142367,0.5216954938271604,0.534,0.267,0.157,0.397,0.527,0.252,0.139,0.304,0.266,0.656,0.276,0.447,0.115,0.41,0.391,0.436,0.104,0.405,0.239,0.343,0.344,0.362,0.257,0.656,0.254,0.458,0.085,0.364,0.338,0.434,0.09,0.374,0.315,0.335,0.405,0.344,0.578,0.477,0.86,45.08526537650891,288.196972600115,46.48400076643035,0.37,25.502969917608738,3.31,13.470013412531138,7.76010730024909,28.319601456217665,9.371527112473654,7.899734143562476
1610612754,Indiana Pacers,57,15,42,15-42,15,4-6,111.2,115.4,-4.3,32.42201191728006,10.338743824982357,26.235003528581508,7.4833508587451805,4.714335786890992,89.76711362032464,37.244177840508115,108.5,115.9,-7.4,20.007057163020466,5668,5706,109.70359915314043,116.28110760602874,1.4996471418489767,14.173747353563869,100.99001109877914,0.5310501101321585,0.521,0.264,0.141,0.267,0.548,0.302,0.136,0.301,0.254,0.641,0.234,0.45,0.096,0.374,0.33,0.428,0.096,0.352,0.319,0.34,0.416,0.342,0.3,0.665,0.245,0.481,0.077,0.44,0.322,0.471,0.096,0.384,0.281,0.324,0.377,0.339,0.65,0.535,0.895,53.44036697247706,316.09033168666195,46.8772053634439,0.356,28.246294989414256,2.75,7.3570924488355685,4.3577981651376145,19.618913196894848,9.714184897671137,8.470031545741325
1610612746,LA Clippers,55,27,28,27-29,9,5-5,112,114.3,-2.3,32.25685317311303,9.85277463193658,24.480936202340505,8.899737138565527,4.825384904243334,85.73046432616081,35.95696489241223,115.1,115.5,-0.3,18.648546621366556,5298,5326,116.23254058135146,116.03454750281637,1.6421291053227631,15.519592298980749,96.0361581920904,0.529446519057061,0.554,0.298,0.155,0.286,0.542,0.248,0.14,0.318,0.248,0.717,0.259,0.457,0.071,0.393,0.33,0.443,0.111,0.418,0.311,0.338,0.422,0.359,0.251,0.687,0.244,0.427,0.08,0.408,0.325,0.422,0.102,0.371,0.322,0.358,0.425,0.361,0.598,0.51,0.785,43.14835787089468,275.6700641751604,42.487731219328055,0.377,23.933559833899583,3.42,10.079275198187995,7.719894299735749,22.631181577953946,9.490373725934315,8.221930153961697
1610612747,Los Angeles Lakers,54,33,21,34-21,5,6-4,113.9,114.5,-0.6,31.64368244502423,9.795458810283355,25.652092325014074,8.237048080506895,4.025344763324636,84.72508913492213,33.94633139425783,116.3,116.6,-0.3,19.2531431788328,5329,5366,117.56427097016326,116.77226984718598,1.2760367798836554,14.84010133233252,99.02777777777777,0.5359080044345897,0.57,0.322,0.151,0.289,0.563,0.246,0.147,0.297,0.264,0.749,0.244,0.49,0.086,0.455,0.331,0.481,0.102,0.338,0.303,0.345,0.405,0.343,0.28,0.727,0.226,0.428,0.072,0.439,0.298,0.431,0.115,0.38,0.307,0.353,0.422,0.36,0.606,0.554,0.738,38.431225370613625,273.10940138862827,42.55957965847251,0.356,21.054606868080313,3.25,10.564833927566147,6.061174704447363,25.408144117095137,8.986676674798273,7.743197912784197
1610612763,Memphis Grizzlies,54,21,33,21-33,11,3-7,115,120.3,-5.3,33.47599553405285,11.82312160389732,29.023796140153646,8.410867138072199,5.061406773353181,91.88682780588346,38.72962338392355,113.2,115.3,-2.1,20.57335581787521,5337,5374,114.46505527449877,115.85411239300333,1.3115982761851228,14.098351133595651,100.65152701644479,0.5331672037422037,0.533,0.259,0.149,0.316,0.548,0.245,0.148,0.31,0.24,0.643,0.268,0.472,0.066,0.417,0.333,0.461,0.105,0.379,0.321,0.335,0.426,0.346,0.259,0.691,0.235,0.427,0.068,0.448,0.303,0.432,0.11,0.403,0.328,0.342,0.438,0.357,0.688,0.593,0.888,45.156454937230656,305.1339703953532,50.2342139778902,0.362,27.899569046280682,2.79,6.970207982012367,6.089563425145212,24.583099119355442,9.263631253513209,8.395980647562338
1610612748,Miami Heat,57,30,27,30-27,8,5-5,114.1,105.6,8.5,34.066496163682864,11.754597009795498,28.02887094002406,8.883205456095482,4.109121909633419,92.1120467434267,36.466746863722285,113.9,111.3,2.6,21.67039010139199,5819,5865,115.08850317924042,111.88405797101449,1.237326001031105,13.040831758034027,104.12773858150761,0.54949423625642,0.534,0.261,0.134,0.294,0.531,0.237,0.149,0.296,0.29,0.646,0.259,0.421,0.051,0.399,0.31,0.417,0.109,0.362,0.291,0.352,0.4,0.355,0.277,0.656,0.231,0.447,0.065,0.375,0.296,0.432,0.104,0.383,0.323,0.331,0.427,0.344,0.658,0.539,0.925,58.996391132496996,291.18405224265337,47.53394053961162,0.365,28.630348857191954,2.62,5.96322392163602,4.227530503522942,19.333218766111017,9.36930744114109,8.412617220801364
1610612749,Milwaukee Bucks,54,24,30,24-30,11,6-4,117.3,117.2,0,33.467202141900934,9.103208349439505,27.290297642056437,7.6687703193727295,4.3411742206922925,89.7564746810978,39.15732508697333,113.5,116.3,-2.8,21.78198685736374,5174,5229,114.51488210282179,116.75272518646011,1.3915732508697332,14.998550444530345,97.5662368112544,0.5445142527472527,0.569,0.229,0.147,0.261,0.546,0.281,0.133,0.302,0.266,0.695,0.191,0.427,0.102,0.401,0.294,0.418,0.124,0.441,0.317,0.365,0.441,0.386,0.272,0.683,0.201,0.386,0.08,0.439,0.28,0.401,0.105,0.404,0.343,0.351,0.448,0.364,0.63,0.494,0.875,45.68998840355624,297.08156165442597,47.584074217240044,0.407,28.50792423656745,3.1,9.045226130653267,7.402396598376498,18.8828759180518,9.526478546579048,8.31899024670109
