TEAM_ID,PLAYER_NAME,PLAYER_ID,TEAM_NBACOM,POS,ROLE,GP,MIN,POSS,PTS,REB,AST,STL,BLK,TOV,FG2_PCT,FG3_PCT,OREB,DREB,FG3A,AT_RIM_FGA,AT_RIM_FREQUENCY,AT_RIM_ACCURACY,MID_FGA,MID_FREQUENCY,MID_ACCURACY,THREE_FREQUENCY,THREE_ACCURACY,rTS,USG_PCT,BOX_CREATION,OFF_LOAD,FTA_RATE,OREB_PCT,DREB_PCT,AST_PCT,STL_PCT,BLK_PCT,TOV_PCT
1610612761,Immanuel Quickley,1630193,TOR,PG,Combo,67,2174,4528,1132,273,402,87,5,101,0.523,0.374,36,237,465,107,0.121,0.673,314,0.354,0.471,0.525,0.374,1.9,21.2,7.5,35.8,0.234,1.8,12.5,26.6,2,0.2,9.4
1610612765,Isaac Jones,1642403,DET,PF,Forward,6,26,54,7,5,1,0,1,0,NA,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,-5.1,11.1,NA,NA,0.333,8.3,12.7,4.8,0,3.8,0
1610612741,Isaac Okoro,1630171,CHI,SG,Wing,56,1503,3213,509,152,88,38,24,41,0.562,0.333,62,90,196,178,0.44,0.618,32,0.079,0.25,0.481,0.333,0.7,13.7,1.1,18.1,0.241,4.5,6.3,7.7,1.2,1.4,8.4
1610612762,Isaiah Collier,1642268,UTA,PG,Combo,59,1517,3291,688,150,423,66,20,148,0.549,0.27,21,129,100,162,0.315,0.735,253,0.491,0.431,0.194,0.27,0.7,20.5,7.7,38.1,0.406,1.5,9.5,39.9,2.1,1.3,19.6
1610612745,Isaiah Crawford,1642384,HOU,SF,Wing,12,73,145,17,10,4,2,3,2,0.571,0.222,2,8,9,4,0.25,0.5,3,0.188,0.667,0.562,0.222,-8.1,11.4,0.5,16.1,0.25,3.1,12,6.9,1.4,3.8,10.1
1610612760,Isaiah Hartenstein,1628392,OKC,C,Big,41,1020,2136,393,388,154,42,32,75,0.639,0,130,258,7,160,0.593,0.744,103,0.381,0.476,0.026,0,6.9,16.4,2.3,25.2,0.356,14.4,26.4,20.9,2,3.1,19.4
1610612746,Isaiah Jackson,1630543,LAC,C,Big,54,894,1904,366,286,52,36,49,56,0.636,0,110,176,3,173,0.749,0.711,55,0.238,0.4,0.013,0,9.3,16.2,1.5,20.8,0.438,13.4,22.2,8.8,1.9,4.9,16.7
1610612760,Isaiah Joe,1630198,OKC,SG,Combo,64,1397,2947,693,170,90,45,11,40,0.56,0.408,31,139,382,47,0.096,0.617,62,0.126,0.516,0.778,0.408,7.9,18,2.6,23.9,0.236,2.5,10.4,8.8,1.6,0.8,6.9
1610612756,Isaiah Livers,1630587,PHX,PF,Forward,36,347,737,65,61,21,13,8,12,0.417,0.3,19,42,40,14,0.219,0.643,10,0.156,0.1,0.625,0.3,-9.1,10,0.2,13.3,0.188,5.9,13.9,7.7,1.9,2.2,14.8
1610612758,Isaiah Stevens,1641815,SAC,PG,Point,3,43,88,10,3,10,5,0,2,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1.1,10.6,NA,NA,0.571,5,2.7,29.4,5.6,0,18.6
1610612765,Isaiah Stewart,1630191,DET,C,Big,55,1273,2676,552,281,66,15,90,63,0.632,0.333,92,189,117,176,0.456,0.756,93,0.241,0.398,0.303,0.333,6.6,16.4,1.8,22,0.324,8.1,16.3,7.1,0.6,7,12.5
1610612754,Ivica Zubac,1627826,IND,C,Big,48,1447,2949,677,509,105,18,40,86,0.598,0,162,347,0,262,0.544,0.691,220,0.456,0.486,0,0,6.2,19.3,0,0,0.295,13.4,27.1,11.4,0.6,2.6,13.6
1610612745,JD Davison,1631120,HOU,PG,Combo,25,184,371,55,23,28,5,4,7,0.5,0.286,2,21,28,7,0.13,0.714,19,0.352,0.421,0.519,0.286,-8.6,14.9,3.3,25.5,0.167,1.2,12.5,20,1.4,2,10.8
1610612763,Ja Morant,1629630,MEM,PG,Point,20,568,1265,389,65,161,20,6,71,0.473,0.235,8,57,85,83,0.258,0.614,154,0.478,0.396,0.264,0.235,-3.9,32.5,10.4,52.2,0.363,1.5,11,45,1.7,1,16
1610612761,Ja'Kobe Walter,1642266,TOR,SG,Combo,62,1188,2490,436,148,66,59,12,31,0.535,0.394,46,102,213,78,0.239,0.615,36,0.11,0.361,0.651,0.394,4.6,14.1,1.3,18.6,0.226,4.3,9.8,7.4,2.4,1,7.9
1610612745,Jabari Smith Jr.,1631095,HOU,PF,Forward,68,2395,4872,1051,465,126,54,62,90,0.542,0.357,98,367,417,147,0.174,0.694,281,0.333,0.463,0.493,0.357,0.9,17.8,2,24.2,0.213,4.6,16.8,7.3,1.1,2.4,8.9
1610612755,Jabari Walker,1631133,PHI,PF,Forward,60,742,1585,267,186,33,23,13,26,0.543,0.33,70,116,94,97,0.462,0.608,19,0.09,0.211,0.448,0.33,0.1,15,1,18.9,0.305,10.2,17.5,6.1,1.5,1.6,9.8
1610612737,Jacob Toppin,1631210,ATL,SF,Wing,5,17,37,8,1,1,0,1,0,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,10.7,14.7,NA,NA,0,0,6.5,8.8,0,5.4,0
1610612764,Jaden Hardy,1630702,WAS,SG,Combo,51,784,1697,458,78,45,14,5,56,0.477,0.394,15,63,226,52,0.139,0.577,97,0.259,0.423,0.603,0.394,0.7,24.6,3.2,31.3,0.173,2.1,8.5,8.6,0.8,0.5,12.2
1610612741,Jaden Ivey,1631093,CHI,SG,Combo,37,670,1422,316,91,68,23,14,41,0.525,0.373,24,67,134,57,0.223,0.596,65,0.254,0.462,0.523,0.373,1.1,19.7,3.9,28.7,0.184,4,10.9,14,1.6,2,12.9
1610612750,Jaden McDaniels,1630183,MIN,PF,Wing,71,2262,4794,1050,301,195,80,69,129,0.562,0.421,74,227,242,215,0.278,0.726,317,0.41,0.451,0.313,0.421,5.7,18.3,3.4,25.9,0.225,3.7,10.7,12.2,1.7,2.7,13.2
1610612745,Jae'Sean Tate,1630256,HOU,SF,Wing,37,305,621,97,49,17,9,3,11,0.593,0.333,23,26,27,27,0.333,0.741,27,0.333,0.444,0.333,0.333,1.1,13.2,1.1,18.3,0.111,8.5,9.3,7.5,1.5,0.9,11.5
1610612763,Jahmai Mashack,1642942,MEM,SG,Wing,24,449,964,119,52,32,29,12,23,0.447,0.28,18,34,50,43,0.341,0.558,33,0.262,0.303,0.397,0.28,-11.4,14.5,1,19.4,0.135,4.3,8.3,9.5,3.1,2.5,14.7
1610612748,Jahmir Young,1642443,MIA,PG,Point,11,51,115,20,4,6,1,0,3,NA,NA,2,2,8,NA,NA,NA,NA,NA,NA,NA,NA,-12.3,20.6,NA,NA,0.091,4,4.1,15.8,0.9,0,11.6
1610612746,Jahmyl Telfort,1643141,LAC,PF,Wing,8,32,67,1,3,1,1,0,1,NA,NA,0,3,4,NA,NA,NA,NA,NA,NA,NA,NA,-47.3,9.4,NA,NA,1,0,10.6,3.7,1.6,0,14.8
1610612748,Jaime Jaquez Jr.,1631170,MIA,SF,Forward,66,1868,4127,980,333,316,50,19,135,0.545,0.292,83,250,144,278,0.354,0.68,364,0.463,0.442,0.183,0.292,-0,22,5.5,34.2,0.257,4.5,13.9,24.4,1.2,0.9,13.4
1610612747,Jake LaRavia,1631222,LAL,PF,Forward,73,1803,3784,614,280,131,88,32,75,0.583,0.32,105,175,222,150,0.316,0.72,102,0.215,0.382,0.468,0.32,1.3,14.8,1.6,19.9,0.295,7,11.1,9.6,2.4,1.7,12.3
1610612761,Jakob Poeltl,1627751,TOR,C,Big,36,918,1935,373,271,74,29,26,46,0.689,0,98,173,0,151,0.643,0.788,84,0.357,0.512,0,0,13.2,14.7,0,0,0.332,11.9,21.6,11.5,1.5,2.7,14.6
1610612752,Jalen Brunson,1628973,NYK,PG,Point,68,2379,4899,1782,228,455,52,8,159,0.517,0.37,29,199,492,188,0.138,0.622,683,0.501,0.488,0.361,0.37,1.9,30.4,11.4,49.8,0.291,1.3,9.4,30.7,1.1,0.3,9.4
1610612765,Jalen Duren,1631105,DET,C,Big,63,1765,3701,1227,667,112,55,54,111,0.643,0,244,423,0,489,0.669,0.72,242,0.331,0.488,0,0,12.1,23.8,0,0,0.528,15.6,26.4,10.1,1.5,3,11
1610612756,Jalen Green,1630224,PHX,SG,Combo,25,656,1353,443,91,73,27,3,55,0.486,0.312,11,80,186,94,0.232,0.564,126,0.31,0.429,0.458,0.312,-5.5,32,6.3,45,0.182,1.8,14,18.7,2,0.4,11.1
1610612737,Jalen Johnson,1630552,ATL,SF,Forward,64,2261,4902,1459,661,519,83,29,217,0.547,0.349,94,567,298,349,0.318,0.705,450,0.41,0.424,0.272,0.349,2.3,27,10.6,45.5,0.318,4.4,27.6,34.5,1.7,1.2,14.8
1610612743,Jalen Pickett,1629618,DEN,SG,Combo,45,737,1504,231,107,104,13,4,30,0.473,0.386,18,89,114,30,0.146,0.633,61,0.298,0.393,0.556,0.386,-1.4,14.3,3.6,23.8,0.073,2.9,13,18.3,0.9,0.5,12.4
1610612754,Jalen Slawson,1641771,IND,SF,Wing,5,128,262,38,23,15,8,8,5,0.462,0.316,4,19,19,7,0.219,0.714,6,0.188,0.167,0.594,0.316,-3.2,13.6,2.5,21.7,0.281,3.3,16.7,15.7,3,5.3,12.2
1610612741,Jalen Smith,1630188,CHI,C,Big,53,1095,2371,541,355,65,24,42,53,0.617,0.373,98,257,220,147,0.365,0.673,36,0.089,0.389,0.546,0.373,4.8,19.1,2.4,24.8,0.23,9.7,24.7,8.5,1,3.3,10.6
1610612753,Jalen Suggs,1630591,ORL,PG,Point,48,1302,2825,658,182,251,87,36,122,0.567,0.327,31,151,294,112,0.207,0.67,135,0.25,0.481,0.543,0.327,-0.1,23.2,7,36.8,0.198,2.6,13.1,28.9,3.2,2.5,17.2
1610612760,Jalen Williams,1631114,OKC,SG,Wing,28,799,1709,480,129,150,33,9,53,0.516,0.3,19,110,70,131,0.338,0.679,187,0.482,0.401,0.18,0.3,-0.9,26.4,7.4,40.5,0.278,2.7,14.2,28.7,2,1.1,10.8
1610612751,Jalen Wilson,1630592,BKN,PF,Forward,47,692,1421,271,81,30,18,2,26,0.432,0.364,10,71,132,42,0.191,0.524,46,0.209,0.348,0.6,0.364,-1.8,17.4,1.3,21.9,0.309,1.6,12.6,6.6,1.3,0.3,9.4
1610612753,Jamal Cain,1631288,ORL,SF,Wing,31,314,648,137,50,18,7,2,11,0.509,0.388,20,30,49,24,0.231,0.708,31,0.298,0.355,0.471,0.388,2.9,17.2,2.1,23.2,0.269,7,10.8,8.2,1.1,0.6,8.6
1610612743,Jamal Murray,1627750,DEN,PG,Point,69,2422,5060,1756,301,487,62,24,159,0.521,0.426,30,271,509,224,0.178,0.643,526,0.418,0.47,0.404,0.426,5.8,28.4,12.3,47.2,0.291,1.5,12,31.6,1.3,0.9,10.1
1610612761,Jamal Shead,1642347,TOR,PG,Point,72,1596,3341,471,135,376,65,13,97,0.416,0.314,25,110,236,85,0.191,0.553,124,0.279,0.323,0.53,0.314,-7.8,15.7,5.3,29.7,0.22,1.7,7.9,30.4,2,0.8,16.6
1610612756,Jamaree Bouyea,1631123,PHX,PG,Point,39,558,1130,224,71,68,27,14,22,0.542,0.299,15,56,67,45,0.227,0.867,86,0.434,0.372,0.338,0.299,-3.1,17.8,3.6,27.8,0.157,2.9,11.5,17.8,2.4,2.4,9.4
1610612739,James Harden,201935,CLE,PG,Combo,63,2213,4511,1517,314,505,71,26,227,0.498,0.374,39,275,524,197,0.192,0.645,305,0.297,0.403,0.511,0.374,5.2,29.1,13.2,50.3,0.473,2.1,13.9,35.1,1.6,1.1,15.5
1610612754,James Wiseman,1630164,IND,C,Big,4,58,127,13,8,3,0,1,5,NA,NA,5,3,0,NA,NA,NA,NA,NA,NA,NA,NA,3.7,11.6,NA,NA,0.2,9.1,5.8,7,0,1.5,31.5
1610612764,Jamir Watkins,1642364,WAS,SG,Wing,40,785,1679,255,146,49,45,21,28,0.62,0.295,40,106,112,65,0.307,0.754,35,0.165,0.371,0.528,0.295,-1.6,14,1.1,18.6,0.241,5.4,14.6,8.4,2.7,2.3,10.7
1610612761,Jamison Battle,1642419,TOR,SF,Forward,54,490,1044,179,86,22,6,2,19,0.623,0.422,19,67,83,37,0.272,0.676,16,0.118,0.5,0.61,0.422,7.3,14,1,17.7,0.088,4.3,15.7,6.1,0.6,0.4,11.9
1610612754,Jarace Walker,1641716,IND,PF,Forward,72,1862,4056,837,371,176,58,24,130,0.465,0.374,46,325,337,147,0.213,0.585,206,0.299,0.379,0.488,0.374,-1.4,20.5,3.3,27.7,0.252,2.6,19.6,13.8,1.5,1.1,14.5
1610612760,Jared McCain,1642272,OKC,SG,Combo,58,1025,2192,497,122,80,32,5,47,0.446,0.404,20,102,228,80,0.189,0.525,115,0.272,0.391,0.539,0.404,-0.4,20.6,3.1,27.5,0.128,2.2,10.9,11.1,1.5,0.5,9.5
1610612762,Jaren Jackson Jr.,1628991,UTA,C,Big,48,1455,3140,931,272,94,53,69,107,0.533,0.357,42,230,235,137,0.191,0.62,347,0.483,0.499,0.327,0.357,1.6,26.1,3.8,34.1,0.282,3.1,17.3,10.4,1.7,4.4,11.7
1610612747,Jarred Vanderbilt,1629020,LAL,PF,Forward,57,1006,2104,255,257,70,47,18,49,0.581,0.307,75,182,88,105,0.495,0.61,19,0.09,0.421,0.415,0.307,-1.2,12.2,1,16.6,0.222,9,20.7,9,2.3,1.7,17.4
1610612739,Jarrett Allen,1628386,CLE,C,Big,51,1404,2996,779,432,97,50,44,69,0.648,0.1,133,299,10,256,0.532,0.777,215,0.447,0.493,0.021,0.1,11,19.5,2.2,25.7,0.476,10.4,23.4,10.2,1.7,3,10.6
1610612753,Jase Richardson,1642859,ORL,SG,Combo,48,543,1136,224,56,54,16,2,24,0.561,0.368,20,36,76,44,0.253,0.682,54,0.31,0.463,0.437,0.368,2.5,16.9,3.2,24.8,0.23,4.1,7.5,14.3,1.4,0.3,11.1
1610612763,Javon Small,1642914,MEM,PG,Point,36,712,1559,331,114,133,27,9,48,0.484,0.435,29,85,115,53,0.222,0.679,71,0.297,0.338,0.481,0.435,5,18.6,7,31.9,0.305,4.4,13.1,26.4,1.8,1.2,15
1610612757,Javonte Cooke,1631451,POR,SG,Combo,19,94,210,23,19,7,6,0,9,0.333,0.13,4,15,23,7,0.171,0.286,11,0.268,0.364,0.561,0.13,-28.5,21.9,1,27.4,0.049,4.5,17.5,9.9,3,0,17.7
1610612765,Javonte Green,1629750,DET,SG,Combo,73,1293,2768,497,197,50,91,22,43,0.548,0.366,56,141,213,110,0.299,0.609,45,0.122,0.4,0.579,0.366,3.6,14.7,0.9,18.7,0.304,4.9,12,5,3.4,1.7,9.3
1610612747,Jaxson Hayes,1629637,LAL,C,Big,61,1094,2293,429,248,54,27,45,26,0.746,1,92,156,2,185,0.791,0.778,47,0.201,0.617,0.009,1,18.7,12.5,1.2,16.3,0.517,10.1,16.3,6.9,1.2,3.8,8.3
1610612754,Jay Huff,1630643,IND,C,Big,73,1526,3270,692,280,97,38,135,62,0.735,0.314,65,215,334,155,0.288,0.768,49,0.091,0.633,0.621,0.314,3.8,17.8,2.1,23.3,0.171,4.5,15.8,9.4,1.2,7.6,9.7
1610612738,Jaylen Brown,1627759,BOS,SF,Wing,65,2228,4529,1856,458,337,65,26,233,0.524,0.342,76,382,365,305,0.217,0.698,736,0.523,0.452,0.26,0.342,1.3,36,10.7,54.1,0.345,3.8,18.5,26.5,1.5,1.2,12.6
1610612750,Jaylen Clark,1641740,MIN,SG,Combo,61,761,1635,231,107,34,39,8,20,0.523,0.321,48,59,82,63,0.332,0.619,46,0.242,0.391,0.426,0.321,-3,13.2,0.5,16.5,0.319,7.1,8.3,5.8,2.4,0.9,8.4
1610612763,Jaylen Wells,1642377,MEM,SG,Wing,69,1821,3870,865,220,111,61,9,74,0.517,0.353,61,159,365,130,0.186,0.585,203,0.291,0.473,0.523,0.353,-0.1,19.3,2.3,25.7,0.245,3.6,9.5,8.8,1.6,0.5,8.7
1610612760,Jaylin Williams,1631119,OKC,PF,Big,58,1161,2472,433,316,144,28,37,63,0.539,0.381,32,284,236,42,0.129,0.619,47,0.145,0.468,0.726,0.381,3.7,15.9,3.5,24.1,0.262,3.1,25.5,16.2,1.2,3.1,14.8
1610612739,Jaylon Tyson,1642281,CLE,SG,Wing,64,1727,3637,839,328,141,50,26,94,0.53,0.455,116,212,286,198,0.31,0.591,155,0.243,0.452,0.448,0.455,5.4,18.9,3.6,26.9,0.158,7.4,13.5,11.5,1.4,1.4,12.1
1610612757,Jayson Kent,1643257,POR,SF,Forward,2,7,14,5,2,0,0,0,0,NA,NA,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,27.3,17.4,NA,NA,0,0,31.3,0,0,0,0
1610612738,Jayson Tatum,1628369,BOS,PF,Forward,9,273,574,172,83,33,12,1,20,0.486,0.309,7,76,81,36,0.238,0.667,34,0.225,0.294,0.536,0.309,-4,29.5,5.9,40.8,0.219,2.8,30,18.5,2.2,0.4,10.8
1610612745,Jeff Green,201145,HOU,PF,Big,26,138,278,59,19,5,1,1,1,0.588,0.324,5,14,37,8,0.148,0.625,9,0.167,0.556,0.685,0.324,-2.7,17.2,1.2,22.5,0.056,4.1,11.1,5.1,0.4,0.7,1.8
1610612757,Jerami Grant,203924,POR,PF,Forward,56,1666,3613,1041,194,122,41,34,118,0.513,0.387,52,142,346,227,0.314,0.643,149,0.206,0.315,0.479,0.387,4.6,23.8,4.1,32.5,0.429,3.3,9.3,11.2,1.2,1.8,12.1
1610612740,Jeremiah Fears,1642847,NOP,PG,Point,74,1839,3932,967,263,240,83,24,164,0.472,0.336,51,212,253,332,0.39,0.581,266,0.313,0.335,0.297,0.336,-4.2,25,5.4,36.3,0.222,3,12.6,19.4,2.2,1.2,14.9
1610612742,Jeremiah Robinson-Earl,1630526,DAL,PF,Forward,22,361,785,101,103,15,9,1,12,0.458,0.244,36,67,41,44,0.44,0.477,15,0.15,0.4,0.41,0.244,-9.2,14.1,0.4,17,0.18,10.6,20.6,5.6,1.2,0.2,10
1610612752,Jeremy Sochan,1631110,NYK,PF,Big,40,424,892,137,92,34,15,6,20,0.62,0.237,31,61,38,57,0.487,0.667,22,0.188,0.5,0.325,0.237,-1.1,14.4,1.6,20.2,0.172,8.1,15.3,10.6,1.7,1.3,13.8
1610612749,Jericho Sims,1630579,MIL,C,Big,57,1029,2096,240,282,65,13,13,58,0.843,0,104,178,0,114,0.898,0.868,13,0.102,0.615,0,0,26.2,8.8,0,0,0.339,11.5,19.3,8.5,0.6,1.3,28.4
1610612753,Jett Howard,1641724,ORL,SF,Big,51,645,1353,274,84,44,10,10,13,0.479,0.365,21,63,137,40,0.173,0.575,54,0.234,0.407,0.593,0.365,-0.5,17.1,2.1,23.1,0.156,3.6,11,9.7,0.7,1.4,5
1610612753,Jevon Carter,1628975,ORL,PG,Point,44,694,1473,292,75,69,30,9,29,0.479,0.365,12,63,189,23,0.088,0.391,50,0.191,0.52,0.721,0.365,-2,18.2,3.1,26.1,0.073,1.9,10,14,2.1,1.2,9.7
1610612744,Jimmy Butler III,202710,GSW,SF,Forward,38,1182,2505,760,211,185,55,8,60,0.553,0.376,88,123,85,194,0.421,0.701,182,0.395,0.396,0.184,0.376,8.6,23.2,7.5,36.8,0.621,8.1,11.7,24.2,2.2,0.6,9.3
1610612750,Joan Beringer,1642866,MIN,PF,Big,33,219,490,93,64,8,4,14,8,0.631,0,32,32,0,60,0.923,0.65,5,0.077,0.4,0,0,8.2,15.5,0,0,0.262,16.5,15.6,5.2,0.9,5.6,9.9
1610612737,Jock Landale,1629111,ATL,C,Big,66,1457,3102,691,373,110,35,34,58,0.583,0.378,177,196,188,199,0.373,0.638,146,0.274,0.507,0.353,0.378,3,18.4,2.8,25.4,0.223,13,14.7,11,1.1,2.2,9
1610612750,Joe Ingles,204060,MIN,SF,Forward,24,98,242,19,9,20,7,1,9,0.8,0.375,0,9,8,2,0.154,0.5,3,0.231,1,0.615,0.375,12.4,9.8,2.6,17.5,0.154,0,9.8,25.1,3.4,0.9,39.3
1610612755,Joel Embiid,203954,PHI,C,Big,34,1057,2223,913,255,137,21,36,101,0.548,0.333,67,188,135,163,0.264,0.681,319,0.517,0.48,0.219,0.333,5.3,33.7,9,49.1,0.472,6.8,19.9,22.9,1,3.2,11.9
1610612746,John Collins,1628381,LAC,PF,Forward,60,1647,3358,809,315,59,51,47,82,0.629,0.408,88,227,196,211,0.377,0.754,158,0.282,0.462,0.341,0.408,8.6,19.1,1.9,23.7,0.236,6.4,15.6,5.5,1.5,2.7,11.6
1610612762,John Konchar,1629723,UTA,SG,Wing,47,846,1828,172,173,75,62,29,27,0.714,0.256,46,127,78,48,0.34,0.792,15,0.106,0.467,0.553,0.256,-0.4,8.9,0.7,13.5,0.22,5.8,16.5,11.3,3.5,3.3,14.9
1610612742,John Poulakidas,1642967,DAL,SG,Wing,5,68,150,25,11,3,3,0,2,NA,NA,1,10,19,NA,NA,NA,NA,NA,NA,NA,NA,0.8,14.8,NA,NA,0,1.6,15.4,6,2.1,0,8.3
1610612738,John Tonje,1642910,BOS,SG,Combo,3,11,21,2,2,1,0,0,0,NA,NA,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,-21.3,11.3,NA,NA,1,0,19.6,10.4,0,0,0
1610612755,Johni Broome,1641780,PHI,C,Big,11,55,117,10,16,4,3,2,3,NA,NA,7,9,5,NA,NA,NA,NA,NA,NA,NA,NA,-37.2,22.7,NA,NA,0.25,13.7,18.3,9.3,2.6,3.4,10.1
1610612754,Johnny Furphy,1642277,IND,SG,Wing,35,643,1372,180,153,41,20,7,29,0.603,0.324,32,121,71,61,0.409,0.689,17,0.114,0.294,0.477,0.324,-1.3,12.8,0.9,17,0.235,5.3,21.2,8.7,1.5,0.9,15
1610612750,Johnny Juzang,1630548,MIN,SG,Wing,21,88,206,43,17,6,2,1,5,0.714,0.25,5,12,24,4,0.105,1,10,0.263,0.6,0.632,0.25,-4.2,22.3,2,26.2,0.211,6.4,14.6,9.7,1.1,1,10.7
1610612743,Jonas Valančiūnas,202685,DEN,C,Big,58,773,1566,480,284,68,14,31,65,0.59,0.3,86,198,20,138,0.412,0.645,177,0.528,0.548,0.06,0.3,6.1,25.4,4.1,35,0.349,13.1,27.5,13.8,0.9,3.7,14.4
1610612753,Jonathan Isaac,1628371,ORL,PF,Forward,52,521,1104,134,132,22,20,31,18,0.549,0.184,43,89,38,51,0.468,0.647,20,0.183,0.3,0.349,0.184,-6.2,12.4,0.4,15.6,0.532,9.1,19.3,5.6,1.9,5.4,11.8
1610612737,Jonathan Kuminga,1630228,ATL,PF,Forward,29,674,1446,357,176,72,17,7,63,0.505,0.372,44,132,78,96,0.353,0.635,98,0.36,0.378,0.287,0.372,0.3,23.7,4.8,33.4,0.375,7.1,21.9,15.8,1.2,1,16.6
1610612761,Jonathan Mogbo,1642367,TOR,PF,Big,32,199,435,51,53,17,9,6,10,0.579,0,18,35,0,27,0.711,0.556,11,0.289,0.636,0,0,2.9,11.5,0,0,0.316,10,20.2,11.2,2.2,2.9,18.8
1610612752,Jordan Clarkson,203903,NYK,SG,Combo,64,1162,2408,575,109,87,27,9,59,0.536,0.337,52,57,208,104,0.216,0.615,170,0.353,0.488,0.432,0.337,-0.7,21.3,3.1,29,0.18,4.9,5.5,10.7,1.1,0.8,10.2
1610612756,Jordan Goodwin,1630692,PHX,PG,Combo,63,1417,2910,548,308,136,93,12,61,0.473,0.352,122,186,273,129,0.253,0.581,108,0.212,0.343,0.535,0.352,-4.5,17.8,2.9,26,0.1,9.3,15.1,13.7,3.2,0.8,10.3
1610612740,Jordan Hawkins,1641722,NOP,SG,Combo,44,539,1151,172,68,27,8,8,24,0.346,0.321,15,53,106,17,0.092,0.471,61,0.332,0.311,0.576,0.321,-11.4,16.8,0.9,21.2,0.109,3,10.7,6.6,0.7,1.4,11.1
1610612759,Jordan McLaughlin,1629162,SAS,PG,Point,39,256,550,78,27,36,17,2,14,0.394,0.41,5,22,39,18,0.25,0.611,15,0.208,0.133,0.542,0.41,-3.4,14.5,3.3,23.3,0.069,2.1,9,18,3.2,0.7,15.9
1610612746,Jordan Miller,1641757,LAC,SF,Wing,51,1106,2268,498,158,110,37,8,54,0.598,0.33,47,111,89,129,0.394,0.713,110,0.336,0.464,0.269,0.33,6.1,18.3,3.5,26.2,0.455,5.1,11.3,14.7,1.7,0.7,11.9
1610612740,Jordan Poole,1629673,NOP,PG,Combo,35,843,1824,467,70,106,20,14,60,0.443,0.331,8,62,257,77,0.194,0.494,63,0.159,0.381,0.647,0.331,-3.1,24.9,5.1,35.5,0.254,1,8,18,1.1,1.6,12
1610612738,Jordan Walsh,1641775,BOS,PF,Forward,58,998,1976,308,237,43,41,24,32,0.618,0.408,77,160,98,89,0.403,0.73,34,0.154,0.324,0.443,0.408,7.6,11.9,0.8,16.1,0.217,8.5,17.3,5.7,2.1,2.4,11.7
1610612752,Jose Alvarado,1630631,NYK,PG,Point,63,1246,2599,445,152,211,59,6,67,0.53,0.347,22,130,262,64,0.162,0.672,70,0.177,0.4,0.662,0.347,-2.1,16.2,4.6,27.9,0.096,1.9,11.5,22.6,2.3,0.5,14
1610612741,Josh Giddey,1630581,CHI,PG,Combo,50,1605,3489,881,416,458,53,21,180,0.504,0.377,63,353,265,211,0.311,0.573,202,0.298,0.431,0.391,0.377,1,24.9,12.1,45.8,0.317,4.2,23.1,41.6,1.6,1.1,18.9
1610612766,Josh Green,1630182,CHA,SG,Combo,49,804,1636,232,96,43,31,5,29,0.585,0.427,43,53,124,28,0.17,0.643,13,0.079,0.462,0.752,0.427,9.4,10.8,0.9,15.2,0.17,6.2,7.3,7.1,1.9,0.6,14.1
1610612752,Josh Hart,1628404,NYK,SF,Wing,59,1783,3692,721,448,294,69,17,113,0.575,0.406,87,361,217,178,0.328,0.68,147,0.271,0.449,0.4,0.406,4.8,16.9,5.8,29.2,0.212,5.4,22.6,22.5,1.9,1,16
1610612751,Josh Minott,1631169,BKN,PF,Big,45,746,1521,307,146,45,39,20,41,0.595,0.441,45,101,127,54,0.256,0.796,30,0.142,0.233,0.602,0.441,10.3,15.9,2.3,21.8,0.233,6.7,15,8.6,2.6,2.6,15
1610612745,Josh Okogie,1629006,HOU,SG,Combo,69,1224,2462,324,177,56,58,13,37,0.475,0.399,70,107,148,80,0.301,0.55,38,0.143,0.316,0.556,0.399,-0.7,11.3,0.5,15.5,0.229,6.4,9.6,5.9,2.4,1,11.2
1610612757,Jrue Holiday,201950,POR,PG,Combo,45,1300,2816,710,203,282,49,5,124,0.536,0.378,61,142,288,111,0.191,0.676,182,0.313,0.451,0.496,0.378,1.4,23.2,9.2,40.4,0.146,5,12,33.7,1.8,0.3,16.7
1610612759,Julian Champagnie,1630577,SAS,SF,Forward,73,2023,4321,811,421,109,57,33,66,0.597,0.382,65,356,458,95,0.157,0.758,54,0.089,0.315,0.755,0.382,5.1,15.2,1.5,19.8,0.211,3.5,18.4,7,1.4,1.5,9
1610612750,Julian Phillips,1641763,MIN,SF,Forward,43,365,804,116,46,8,21,7,8,0.556,0.321,22,24,53,37,0.378,0.595,8,0.082,0.375,0.541,0.321,-1,13,0,14.9,0.173,6.5,6.9,2.9,2.7,1.7,7
1610612764,Julian Reese,1642882,WAS,PF,Big,6,178,375,72,64,9,6,3,15,0.651,0,24,40,0,29,0.674,0.828,14,0.326,0.286,0,0,12.3,15.9,0,0,0.512,14.2,24.2,7.2,1.6,1.5,22.2
